,time,low,high,open,close
49,2021-09-26 05:00:00+00:00,2.3508,2.3508,2.3508,2.3508
50,2021-09-26 06:00:00+00:00,2.3508,2.3508,2.3508,2.3508
51,2021-09-26 07:00:00+00:00,2.3508,2.3508,2.3508,2.3508
52,2021-09-26 08:00:00+00:00,2.178,2.178,2.3508,2.178
53,2021-09-26 09:00:00+00:00,2.178,2.178,2.178,2.178
54,2021-09-26 10:00:00+00:00,2.178,2.178,2.178,2.178
55,2021-09-26 11:00:00+00:00,2.2364,2.2368,2.178,2.2364
56,2021-09-26 12:00:00+00:00,2.2364,2.2364,2.2364,2.2364
57,2021-09-26 13:00:00+00:00,2.2364,2.2364,2.2364,2.2364
58,2021-09-26 14:00:00+00:00,2.2364,2.2364,2.2364,2.2364
59,2021-09-26 15:00:00+00:00,2.2364,2.2364,2.2364,2.2364
60,2021-09-26 16:00:00+00:00,2.2364,2.2364,2.2364,2.2364
61,2021-09-26 17:00:00+00:00,2.2637,2.2735,2.2364,2.2637
62,2021-09-26 18:00:00+00:00,2.2637,2.2637,2.2637,2.2637
63,2021-09-26 19:00:00+00:00,2.2637,2.2637,2.2637,2.2637
64,2021-09-26 20:00:00+00:00,2.255,2.255,2.2637,2.255
65,2021-09-26 21:00:00+00:00,2.2628,2.2738,2.255,2.2628
66,2021-09-26 22:00:00+00:00,2.2628,2.2628,2.2628,2.2628
67,2021-09-26 23:00:00+00:00,2.2628,2.2628,2.2628,2.2628
68,2021-09-27 00:00:00+00:00,2.2628,2.2628,2.2628,2.2628
69,2021-09-27 01:00:00+00:00,2.2628,2.2628,2.2628,2.2628
70,2021-09-27 02:00:00+00:00,2.2628,2.2628,2.2628,2.2628
71,2021-09-27 03:00:00+00:00,2.2628,2.2628,2.2628,2.2628
72,2021-09-27 04:00:00+00:00,2.2628,2.2628,2.2628,2.2628
73,2021-09-27 05:00:00+00:00,2.2628,2.2628,2.2628,2.2628
74,2021-09-27 06:00:00+00:00,2.2628,2.2628,2.2628,2.2628
75,2021-09-27 07:00:00+00:00,2.2628,2.2628,2.2628,2.2628
76,2021-09-27 08:00:00+00:00,2.231,2.2314,2.2628,2.2314
77,2021-09-27 09:00:00+00:00,2.2314,2.2314,2.2314,2.2314
78,2021-09-27 10:00:00+00:00,2.2189,2.2226,2.2314,2.2222
79,2021-09-27 11:00:00+00:00,2.2222,2.2222,2.2222,2.2222
80,2021-09-27 12:00:00+00:00,2.2233,2.2233,2.2222,2.2233
81,2021-09-27 13:00:00+00:00,2.2233,2.2233,2.2233,2.2233
82,2021-09-27 14:00:00+00:00,2.2233,2.2233,2.2233,2.2233
83,2021-09-27 15:00:00+00:00,2.2233,2.2233,2.2233,2.2233
84,2021-09-27 16:00:00+00:00,2.2233,2.2233,2.2233,2.2233
85,2021-09-27 17:00:00+00:00,2.1949,2.1949,2.2233,2.1949
86,2021-09-27 18:00:00+00:00,2.1836,2.1836,2.1949,2.1836
87,2021-09-27 19:00:00+00:00,2.1665,2.1665,2.1836,2.1665
88,2021-09-27 20:00:00+00:00,2.162,2.162,2.1665,2.162
89,2021-09-27 21:00:00+00:00,2.162,2.162,2.162,2.162
90,2021-09-27 22:00:00+00:00,2.162,2.162,2.162,2.162
91,2021-09-27 23:00:00+00:00,2.162,2.162,2.162,2.162
92,2021-09-28 00:00:00+00:00,2.1604,2.1604,2.162,2.1604
93,2021-09-28 01:00:00+00:00,2.1604,2.1604,2.1604,2.1604
94,2021-09-28 02:00:00+00:00,2.1604,2.1604,2.1604,2.1604
95,2021-09-28 03:00:00+00:00,2.1604,2.1604,2.1604,2.1604
96,2021-09-28 04:00:00+00:00,2.1604,2.1604,2.1604,2.1604
97,2021-09-28 05:00:00+00:00,2.1604,2.1604,2.1604,2.1604
98,2021-09-28 06:00:00+00:00,2.1604,2.1604,2.1604,2.1604
99,2021-09-28 07:00:00+00:00,2.1604,2.1604,2.1604,2.1604
100,2021-09-28 08:00:00+00:00,2.1604,2.1604,2.1604,2.1604
101,2021-09-28 09:00:00+00:00,2.1166,2.1166,2.1604,2.1166
102,2021-09-28 10:00:00+00:00,2.1166,2.1166,2.1166,2.1166
103,2021-09-28 11:00:00+00:00,2.1166,2.1166,2.1166,2.1166
104,2021-09-28 12:00:00+00:00,2.1166,2.1166,2.1166,2.1166
105,2021-09-28 13:00:00+00:00,2.1166,2.1166,2.1166,2.1166
106,2021-09-28 14:00:00+00:00,2.1166,2.1166,2.1166,2.1166
107,2021-09-28 15:00:00+00:00,2.1166,2.1166,2.1166,2.1166
108,2021-09-28 16:00:00+00:00,2.1166,2.1166,2.1166,2.1166
109,2021-09-28 17:00:00+00:00,2.1166,2.1166,2.1166,2.1166
110,2021-09-28 18:00:00+00:00,2.1166,2.1166,2.1166,2.1166
111,2021-09-28 19:00:00+00:00,2.1166,2.1166,2.1166,2.1166
112,2021-09-28 20:00:00+00:00,2.1166,2.1166,2.1166,2.1166
113,2021-09-28 21:00:00+00:00,2.1166,2.1166,2.1166,2.1166
114,2021-09-28 22:00:00+00:00,2.1166,2.1166,2.1166,2.1166
115,2021-09-28 23:00:00+00:00,2.1166,2.1166,2.1166,2.1166
116,2021-09-29 00:00:00+00:00,2.0362,2.0362,2.1166,2.0362
117,2021-09-29 01:00:00+00:00,2.0258,2.0432,2.0362,2.0432
118,2021-09-29 02:00:00+00:00,2.0416,2.0658,2.0432,2.0496
119,2021-09-29 03:00:00+00:00,2.0504,2.0587,2.0496,2.0587
120,2021-09-29 04:00:00+00:00,2.0537,2.0718,2.0587,2.0718
121,2021-09-29 05:00:00+00:00,2.0849,2.0999,2.0718,2.0903
122,2021-09-29 06:00:00+00:00,2.0778,2.0884,2.0903,2.0817
123,2021-09-29 07:00:00+00:00,2.0817,2.0817,2.0817,2.0817
124,2021-09-29 08:00:00+00:00,2.0817,2.0817,2.0817,2.0817
125,2021-09-29 09:00:00+00:00,2.1217,2.1222,2.0817,2.1217
126,2021-09-29 10:00:00+00:00,2.1217,2.1217,2.1217,2.1217
127,2021-09-29 11:00:00+00:00,2.1217,2.1217,2.1217,2.1217
128,2021-09-29 12:00:00+00:00,2.1217,2.1217,2.1217,2.1217
129,2021-09-29 13:00:00+00:00,2.1217,2.1217,2.1217,2.1217
130,2021-09-29 14:00:00+00:00,2.1217,2.1217,2.1217,2.1217
131,2021-09-29 15:00:00+00:00,2.0965,2.1055,2.1217,2.0965
132,2021-09-29 16:00:00+00:00,2.0965,2.0965,2.0965,2.0965
133,2021-09-29 17:00:00+00:00,2.0965,2.0965,2.0965,2.0965
134,2021-09-29 18:00:00+00:00,2.0965,2.0965,2.0965,2.0965
135,2021-09-29 19:00:00+00:00,2.0965,2.0965,2.0965,2.0965
136,2021-09-29 20:00:00+00:00,2.0965,2.0965,2.0965,2.0965
137,2021-09-29 21:00:00+00:00,2.0965,2.0965,2.0965,2.0965
138,2021-09-29 22:00:00+00:00,2.0965,2.0965,2.0965,2.0965
139,2021-09-29 23:00:00+00:00,2.0965,2.0965,2.0965,2.0965
140,2021-09-30 00:00:00+00:00,2.048,2.048,2.0965,2.048
141,2021-09-30 01:00:00+00:00,2.048,2.048,2.048,2.048
142,2021-09-30 02:00:00+00:00,2.048,2.048,2.048,2.048
143,2021-09-30 03:00:00+00:00,2.048,2.048,2.048,2.048
144,2021-09-30 04:00:00+00:00,2.048,2.048,2.048,2.048
145,2021-09-30 05:00:00+00:00,2.048,2.048,2.048,2.048
146,2021-09-30 06:00:00+00:00,2.048,2.048,2.048,2.048
147,2021-09-30 07:00:00+00:00,2.048,2.048,2.048,2.048
148,2021-09-30 08:00:00+00:00,2.048,2.048,2.048,2.048
149,2021-09-30 09:00:00+00:00,2.048,2.048,2.048,2.048
150,2021-09-30 10:00:00+00:00,2.048,2.048,2.048,2.048
151,2021-09-30 11:00:00+00:00,2.048,2.048,2.048,2.048
152,2021-09-30 12:00:00+00:00,2.048,2.048,2.048,2.048
153,2021-09-30 13:00:00+00:00,2.048,2.048,2.048,2.048
154,2021-09-30 14:00:00+00:00,2.048,2.048,2.048,2.048
155,2021-09-30 15:00:00+00:00,2.048,2.048,2.048,2.048
156,2021-09-30 16:00:00+00:00,2.048,2.048,2.048,2.048
157,2021-09-30 17:00:00+00:00,2.048,2.048,2.048,2.048
158,2021-09-30 18:00:00+00:00,2.048,2.048,2.048,2.048
159,2021-09-30 19:00:00+00:00,2.048,2.048,2.048,2.048
160,2021-09-30 20:00:00+00:00,2.048,2.048,2.048,2.048
161,2021-09-30 21:00:00+00:00,2.048,2.048,2.048,2.048
162,2021-09-30 22:00:00+00:00,2.048,2.048,2.048,2.048
163,2021-09-30 23:00:00+00:00,2.048,2.048,2.048,2.048
164,2021-10-01 00:00:00+00:00,2.048,2.048,2.048,2.048
165,2021-10-01 01:00:00+00:00,2.048,2.048,2.048,2.048
166,2021-10-01 02:00:00+00:00,2.3,2.3,2.048,2.3
167,2021-10-01 03:00:00+00:00,2.3,2.3,2.3,2.3
168,2021-10-01 04:00:00+00:00,2.3,2.3,2.3,2.3
169,2021-10-01 05:00:00+00:00,2.3,2.3,2.3,2.3
170,2021-10-01 06:00:00+00:00,2.3,2.3,2.3,2.3
171,2021-10-01 07:00:00+00:00,2.3,2.3,2.3,2.3
172,2021-10-01 08:00:00+00:00,2.3,2.3,2.3,2.3
173,2021-10-01 09:00:00+00:00,2.3,2.3,2.3,2.3
174,2021-10-01 10:00:00+00:00,2.3,2.3,2.3,2.3
175,2021-10-01 11:00:00+00:00,2.2857,2.2857,2.3,2.2857
176,2021-10-01 12:00:00+00:00,2.2857,2.2857,2.2857,2.2857
177,2021-10-01 13:00:00+00:00,2.2055,2.2881,2.2857,2.2093
178,2021-10-01 14:00:00+00:00,2.2126,2.2245,2.2093,2.2126
179,2021-10-01 15:00:00+00:00,2.2052,2.2166,2.2126,2.2057
180,2021-10-01 16:00:00+00:00,2.2009,2.2189,2.2057,2.2151
181,2021-10-01 17:00:00+00:00,2.2266,2.2297,2.2151,2.228
182,2021-10-01 18:00:00+00:00,2.2311,2.2386,2.228,2.2386
183,2021-10-01 19:00:00+00:00,2.2318,2.2368,2.2386,2.2368
184,2021-10-01 20:00:00+00:00,2.2516,2.2583,2.2368,2.2516
185,2021-10-01 21:00:00+00:00,2.2495,2.2495,2.2516,2.2495
186,2021-10-01 22:00:00+00:00,2.258,2.2609,2.2495,2.258
187,2021-10-01 23:00:00+00:00,2.255,2.2722,2.258,2.255
188,2021-10-02 00:00:00+00:00,2.2278,2.2569,2.255,2.2569
189,2021-10-02 01:00:00+00:00,2.2237,2.2237,2.2569,2.2237
190,2021-10-02 02:00:00+00:00,2.2307,2.2307,2.2237,2.2307
191,2021-10-02 03:00:00+00:00,2.2259,2.2259,2.2307,2.2259
192,2021-10-02 04:00:00+00:00,2.2065,2.2246,2.2259,2.2065
193,2021-10-02 05:00:00+00:00,2.2029,2.2106,2.2065,2.2106
194,2021-10-02 06:00:00+00:00,2.1998,2.2164,2.2106,2.2164
195,2021-10-02 07:00:00+00:00,2.2102,2.2102,2.2164,2.2102
196,2021-10-02 08:00:00+00:00,2.2102,2.2102,2.2102,2.2102
197,2021-10-02 09:00:00+00:00,2.2102,2.2102,2.2102,2.2102
198,2021-10-02 10:00:00+00:00,2.2158,2.2158,2.2102,2.2158
199,2021-10-02 11:00:00+00:00,2.2158,2.2158,2.2158,2.2158
200,2021-10-02 12:00:00+00:00,2.2158,2.2158,2.2158,2.2158
201,2021-10-02 13:00:00+00:00,2.2158,2.2158,2.2158,2.2158
202,2021-10-02 14:00:00+00:00,2.2158,2.2158,2.2158,2.2158
203,2021-10-02 15:00:00+00:00,2.2158,2.2158,2.2158,2.2158
204,2021-10-02 16:00:00+00:00,2.2158,2.2158,2.2158,2.2158
205,2021-10-02 17:00:00+00:00,2.3,2.3,2.2158,2.3
206,2021-10-02 18:00:00+00:00,2.3,2.3,2.3,2.3
207,2021-10-02 19:00:00+00:00,2.3,2.3,2.3,2.3
208,2021-10-02 20:00:00+00:00,2.3,2.3,2.3,2.3
209,2021-10-02 21:00:00+00:00,2.3,2.3,2.3,2.3
210,2021-10-02 22:00:00+00:00,2.3,2.3,2.3,2.3
211,2021-10-02 23:00:00+00:00,2.3,2.3,2.3,2.3
212,2021-10-03 00:00:00+00:00,2.3,2.3,2.3,2.3
213,2021-10-03 01:00:00+00:00,2.3,2.3,2.3,2.3
214,2021-10-03 02:00:00+00:00,2.3,2.3,2.3,2.3
215,2021-10-03 03:00:00+00:00,2.3,2.3,2.3,2.3
216,2021-10-03 04:00:00+00:00,2.3,2.3,2.3,2.3
217,2021-10-03 05:00:00+00:00,2.2576,2.2576,2.3,2.2576
218,2021-10-03 06:00:00+00:00,2.2626,2.2758,2.2576,2.2758
219,2021-10-03 07:00:00+00:00,2.2732,2.2868,2.2758,2.284
220,2021-10-03 08:00:00+00:00,2.2705,2.2802,2.284,2.2721
221,2021-10-03 09:00:00+00:00,2.2765,2.285,2.2721,2.2802
222,2021-10-03 10:00:00+00:00,2.2444,2.2639,2.2802,2.2531
223,2021-10-03 11:00:00+00:00,2.2575,2.2575,2.2531,2.2575
224,2021-10-03 12:00:00+00:00,2.2614,2.2753,2.2575,2.2753
225,2021-10-03 13:00:00+00:00,2.27,2.2732,2.2753,2.27
226,2021-10-03 14:00:00+00:00,2.27,2.27,2.27,2.27
227,2021-10-03 15:00:00+00:00,2.27,2.27,2.27,2.27
228,2021-10-03 16:00:00+00:00,2.27,2.27,2.27,2.27
229,2021-10-03 17:00:00+00:00,2.27,2.27,2.27,2.27
230,2021-10-03 18:00:00+00:00,2.2732,2.2732,2.27,2.2732
231,2021-10-03 19:00:00+00:00,2.2732,2.2732,2.2732,2.2732
232,2021-10-03 20:00:00+00:00,2.295,2.3139,2.2732,2.3139
233,2021-10-03 21:00:00+00:00,2.2793,2.285,2.3139,2.2793
234,2021-10-03 22:00:00+00:00,2.238,2.2498,2.2793,2.238
235,2021-10-03 23:00:00+00:00,2.238,2.238,2.238,2.238
236,2021-10-04 00:00:00+00:00,2.238,2.238,2.238,2.238
237,2021-10-04 01:00:00+00:00,2.238,2.238,2.238,2.238
238,2021-10-04 02:00:00+00:00,2.238,2.238,2.238,2.238
239,2021-10-04 03:00:00+00:00,2.238,2.238,2.238,2.238
240,2021-10-04 04:00:00+00:00,2.238,2.238,2.238,2.238
241,2021-10-04 05:00:00+00:00,2.238,2.238,2.238,2.238
242,2021-10-04 06:00:00+00:00,2.1886,2.1886,2.238,2.1886
243,2021-10-04 07:00:00+00:00,2.184,2.184,2.1886,2.184
244,2021-10-04 08:00:00+00:00,2.184,2.184,2.184,2.184
245,2021-10-04 09:00:00+00:00,2.1775,2.1775,2.184,2.1775
246,2021-10-04 10:00:00+00:00,2.1775,2.1775,2.1775,2.1775
247,2021-10-04 11:00:00+00:00,2.1775,2.1775,2.1775,2.1775
248,2021-10-04 12:00:00+00:00,2.1775,2.1775,2.1775,2.1775
249,2021-10-04 13:00:00+00:00,2.1646,2.1765,2.1775,2.1763
250,2021-10-04 14:00:00+00:00,2.1935,2.1935,2.1763,2.1935
251,2021-10-04 15:00:00+00:00,2.1752,2.2188,2.1935,2.1753
252,2021-10-04 16:00:00+00:00,2.1833,2.1849,2.1753,2.1833
253,2021-10-04 17:00:00+00:00,2.1833,2.1833,2.1833,2.1833
254,2021-10-04 18:00:00+00:00,2.1833,2.1833,2.1833,2.1833
255,2021-10-04 19:00:00+00:00,2.1833,2.1833,2.1833,2.1833
256,2021-10-04 20:00:00+00:00,2.1833,2.1833,2.1833,2.1833
257,2021-10-04 21:00:00+00:00,2.1833,2.1833,2.1833,2.1833
258,2021-10-04 22:00:00+00:00,2.1833,2.1833,2.1833,2.1833
259,2021-10-04 23:00:00+00:00,2.1833,2.1833,2.1833,2.1833
260,2021-10-05 00:00:00+00:00,2.1833,2.1833,2.1833,2.1833
261,2021-10-05 01:00:00+00:00,2.1833,2.1833,2.1833,2.1833
262,2021-10-05 02:00:00+00:00,2.1833,2.1833,2.1833,2.1833
263,2021-10-05 03:00:00+00:00,2.2043,2.2043,2.1833,2.2043
264,2021-10-05 04:00:00+00:00,2.2043,2.2043,2.2043,2.2043
265,2021-10-05 05:00:00+00:00,2.2043,2.2043,2.2043,2.2043
266,2021-10-05 06:00:00+00:00,2.2043,2.2043,2.2043,2.2043
267,2021-10-05 07:00:00+00:00,2.2043,2.2043,2.2043,2.2043
268,2021-10-05 08:00:00+00:00,2.2043,2.2043,2.2043,2.2043
269,2021-10-05 09:00:00+00:00,2.2043,2.2043,2.2043,2.2043
270,2021-10-05 10:00:00+00:00,2.2043,2.2043,2.2043,2.2043
271,2021-10-05 11:00:00+00:00,2.2043,2.2043,2.2043,2.2043
272,2021-10-05 12:00:00+00:00,2.2043,2.2043,2.2043,2.2043
273,2021-10-05 13:00:00+00:00,2.2043,2.2043,2.2043,2.2043
274,2021-10-05 14:00:00+00:00,2.2043,2.2043,2.2043,2.2043
275,2021-10-05 15:00:00+00:00,2.2043,2.2043,2.2043,2.2043
276,2021-10-05 16:00:00+00:00,2.2043,2.2043,2.2043,2.2043
277,2021-10-05 17:00:00+00:00,2.2043,2.2043,2.2043,2.2043
278,2021-10-05 18:00:00+00:00,2.2043,2.2043,2.2043,2.2043
279,2021-10-05 19:00:00+00:00,2.2043,2.2043,2.2043,2.2043
280,2021-10-05 20:00:00+00:00,2.2043,2.2043,2.2043,2.2043
281,2021-10-05 21:00:00+00:00,2.2043,2.2043,2.2043,2.2043
282,2021-10-05 22:00:00+00:00,2.2043,2.2043,2.2043,2.2043
283,2021-10-05 23:00:00+00:00,2.2043,2.2043,2.2043,2.2043
284,2021-10-06 00:00:00+00:00,2.2043,2.2043,2.2043,2.2043
285,2021-10-06 01:00:00+00:00,2.2043,2.2043,2.2043,2.2043
286,2021-10-06 02:00:00+00:00,2.2042,2.2042,2.2043,2.2042
287,2021-10-06 03:00:00+00:00,2.2042,2.2042,2.2042,2.2042
288,2021-10-06 04:00:00+00:00,2.2042,2.2042,2.2042,2.2042
289,2021-10-06 05:00:00+00:00,2.2042,2.2042,2.2042,2.2042
290,2021-10-06 06:00:00+00:00,2.2042,2.2042,2.2042,2.2042
291,2021-10-06 07:00:00+00:00,2.206,2.2094,2.2042,2.206
292,2021-10-06 08:00:00+00:00,2.206,2.206,2.206,2.206
293,2021-10-06 09:00:00+00:00,2.206,2.206,2.206,2.206
294,2021-10-06 10:00:00+00:00,2.206,2.206,2.206,2.206
295,2021-10-06 11:00:00+00:00,2.0707,2.0707,2.206,2.0707
296,2021-10-06 12:00:00+00:00,2.0707,2.0707,2.0707,2.0707
297,2021-10-06 13:00:00+00:00,2.0707,2.0707,2.0707,2.0707
298,2021-10-06 14:00:00+00:00,2.0707,2.0707,2.0707,2.0707
299,2021-10-06 15:00:00+00:00,2.263,2.263,2.0707,2.263
300,2021-10-06 16:00:00+00:00,2.2851,2.2852,2.263,2.2852
301,2021-10-06 17:00:00+00:00,2.2914,2.2914,2.2852,2.2914
302,2021-10-06 18:00:00+00:00,2.2914,2.2914,2.2914,2.2914
303,2021-10-06 19:00:00+00:00,2.2914,2.2914,2.2914,2.2914
304,2021-10-06 20:00:00+00:00,2.2914,2.2914,2.2914,2.2914
305,2021-10-06 21:00:00+00:00,2.2914,2.2914,2.2914,2.2914
306,2021-10-06 22:00:00+00:00,2.2914,2.2914,2.2914,2.2914
307,2021-10-06 23:00:00+00:00,2.2914,2.2914,2.2914,2.2914
308,2021-10-07 00:00:00+00:00,2.2914,2.2914,2.2914,2.2914
309,2021-10-07 01:00:00+00:00,2.2914,2.2914,2.2914,2.2914
310,2021-10-07 02:00:00+00:00,2.2914,2.2914,2.2914,2.2914
311,2021-10-07 03:00:00+00:00,2.2914,2.2914,2.2914,2.2914
312,2021-10-07 04:00:00+00:00,2.2914,2.2914,2.2914,2.2914
313,2021-10-07 05:00:00+00:00,2.2914,2.2914,2.2914,2.2914
314,2021-10-07 06:00:00+00:00,2.2914,2.2914,2.2914,2.2914
315,2021-10-07 07:00:00+00:00,2.2914,2.2914,2.2914,2.2914
316,2021-10-07 08:00:00+00:00,2.2914,2.2914,2.2914,2.2914
317,2021-10-07 09:00:00+00:00,2.2663,2.3092,2.2914,2.2993
318,2021-10-07 10:00:00+00:00,2.3114,2.364,2.2993,2.3142
319,2021-10-07 11:00:00+00:00,2.2906,2.3256,2.3142,2.2924
320,2021-10-07 12:00:00+00:00,2.3122,2.3267,2.2924,2.3164
321,2021-10-07 13:00:00+00:00,2.2983,2.3253,2.3164,2.3023
322,2021-10-07 14:00:00+00:00,2.3013,2.3132,2.3023,2.3132
323,2021-10-07 15:00:00+00:00,2.2639,2.3166,2.3132,2.2694
324,2021-10-07 16:00:00+00:00,2.2693,2.296,2.2694,2.2845
325,2021-10-07 17:00:00+00:00,2.2652,2.293,2.2845,2.293
326,2021-10-07 18:00:00+00:00,2.2897,2.3096,2.293,2.3032
327,2021-10-07 19:00:00+00:00,2.2866,2.3026,2.3032,2.2879
328,2021-10-07 20:00:00+00:00,2.288,2.2986,2.2879,2.2888
329,2021-09-24 04:00:00+00:00,,,,
330,2021-09-24 05:00:00+00:00,,,,
331,2021-09-24 06:00:00+00:00,,,,
332,2021-09-24 07:00:00+00:00,,,,
333,2021-09-24 08:00:00+00:00,,,,
334,2021-09-24 09:00:00+00:00,2.3114,2.315,2.315,2.3114
335,2021-09-24 10:00:00+00:00,2.3114,2.3114,2.3114,2.3114
336,2021-09-24 11:00:00+00:00,2.3114,2.3114,2.3114,2.3114
337,2021-09-24 12:00:00+00:00,2.1298,2.1418,2.3114,2.1418
338,2021-09-24 13:00:00+00:00,2.1616,2.216,2.1418,2.1648
339,2021-09-24 14:00:00+00:00,2.1636,2.1876,2.1648,2.1876
340,2021-09-24 15:00:00+00:00,2.2356,2.2482,2.1876,2.2482
341,2021-09-24 16:00:00+00:00,2.1919,2.2421,2.2482,2.1981
342,2021-09-24 17:00:00+00:00,2.2324,2.255,2.1981,2.2518
343,2021-09-24 18:00:00+00:00,2.2219,2.2428,2.2518,2.2219
344,2021-09-24 19:00:00+00:00,2.2292,2.2362,2.2219,2.2292
345,2021-09-24 20:00:00+00:00,2.2347,2.2718,2.2292,2.2718
346,2021-09-24 21:00:00+00:00,2.2774,2.2925,2.2718,2.2783
347,2021-09-24 22:00:00+00:00,2.2895,2.2943,2.2783,2.2943
348,2021-09-24 23:00:00+00:00,2.3031,2.3031,2.2943,2.3031
349,2021-09-25 00:00:00+00:00,2.2826,2.2826,2.3031,2.2826
350,2021-09-25 01:00:00+00:00,2.2683,2.2794,2.2826,2.2683
351,2021-09-25 02:00:00+00:00,2.2683,2.2683,2.2683,2.2683
352,2021-09-25 03:00:00+00:00,2.2683,2.2683,2.2683,2.2683
353,2021-09-25 04:00:00+00:00,2.2683,2.2683,2.2683,2.2683
354,2021-09-25 05:00:00+00:00,2.3713,2.3758,2.2683,2.3758
355,2021-09-25 06:00:00+00:00,2.3634,2.3777,2.3758,2.3634
356,2021-09-25 07:00:00+00:00,2.342,2.342,2.3634,2.342
357,2021-09-25 08:00:00+00:00,2.342,2.342,2.342,2.342
358,2021-09-25 09:00:00+00:00,2.342,2.342,2.342,2.342
359,2021-09-25 10:00:00+00:00,2.342,2.342,2.342,2.342
360,2021-09-25 11:00:00+00:00,2.342,2.342,2.342,2.342
361,2021-09-25 12:00:00+00:00,2.323,2.323,2.342,2.323
362,2021-09-25 13:00:00+00:00,2.323,2.323,2.323,2.323
363,2021-09-25 14:00:00+00:00,2.323,2.323,2.323,2.323
364,2021-09-25 15:00:00+00:00,2.323,2.323,2.323,2.323
365,2021-09-25 16:00:00+00:00,2.3972,2.3972,2.323,2.3972
366,2021-09-25 17:00:00+00:00,2.3972,2.3972,2.3972,2.3972
367,2021-09-25 18:00:00+00:00,2.3972,2.3972,2.3972,2.3972
368,2021-09-25 19:00:00+00:00,2.3943,2.4141,2.3972,2.4141
369,2021-09-25 20:00:00+00:00,2.4141,2.4141,2.4141,2.4141
370,2021-09-25 21:00:00+00:00,2.3486,2.3618,2.4141,2.3508
371,2021-09-25 22:00:00+00:00,2.3508,2.3508,2.3508,2.3508
